45.74940875, -113.56363325
41.6001509, -106.80518404
43.50902302, -118.76547929
39.04803671, -113.48560105
35.47830495, -111.038915
38.17583881, -102.47232136
42.06272309, -115.16004415
41.98184353, -102.0254352
35.2736707, -111.37000344
40.56948936, -104.79876167
38.78005465, -110.31193698
41.76393627, -112.52379527
35.60507239, -108.23513783
38.51655764, -115.74502133
35.14322457, -113.22744004
44.16334451, -113.06312509
44.45041307, -107.30824397
41.18126393, -106.33831485
41.05701881, -117.2517935
46.74544032, -110.18555968
37.96511971, -103.37330053
44.08956917, -108.94274417
37.05251038, -108.66792293
36.14394264, -103.40984919
41.12585433, -118.30646896
33.28206084, -113.52917267
45.55389662, -110.38546885
43.44389912, -116.64173686
40.00438575, -104.31047258
36.47867964, -113.77827188
36.53656289, -104.61930241
38.35780037, -108.76819953
37.40155828, -108.03623626
46.60141641, -108.61857893
45.90789059, -112.1428401
36.50816305, -113.91267711
39.08183914, -110.51173773
36.89442445, -115.85783127
39.38226416, -107.56535003
43.5020292, -102.67761378
42.88245816, -105.01833957
36.6824948, -112.85605292
34.66325821, -115.9937513
42.65547702, -108.9754578
45.68656473, -105.12983394
36.00629473, -117.47423587
41.46232925, -106.57402268
39.23597202, -103.03896467
33.9434119, -109.25742242
42.69222267, -117.61566854
33.71214294, -113.55493475
42.22175544, -107.87172673
41.50794419, -112.17443566
41.79705963, -117.67462895
45.53731476, -111.97958559
42.15679083, -106.22359855
46.86196087, -111.62855808
34.93666915, -113.8386216
33.27407716, -113.75513688
40.25298684, -113.81879053
42.70053613, -102.29535368
38.25915833, -112.85834848
43.30561721, -107.40095097
35.15944048, -111.3520967
42.552612 L -116.87443888
41.9568685, -102.55854524
39.28130162, -111.4451416
42.91698173, -110.08870662
38.64200328, -116.26452526
46.20614909, -114.67298298
45.78202164, -113.89569884
42.58541644, -111.16968729
33.68861879, -110.46954056
41.61812575, -108.18597327
40.05970734, -102.73089186
38.90926212, -119.31766172
43.42835422, -111.89270821
